,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,staffExperience,writersExperience,directorsExperience,budget,revenue,viewCount,likeCount,dislikeCount,commentCount
2806,3798390,tt2879218,movie,The Collector,The Collector,0,2012.0,94.0,"Action,Comedy",33,4,4,3400000,9444018,0,0,0,0
2807,3800121,tt2883434,movie,Black or White,Black or White,0,2014.0,121.0,Drama,40,4,4,9000000,21571189,0,0,0,0
2808,3800158,tt2883512,movie,Chef,Chef,0,2014.0,114.0,"Adventure,Comedy,Drama",32,4,4,11000000,45967935,0,0,0,0
2809,3803489,tt2891174,movie,99 Homes,99 Homes,0,2014.0,112.0,Drama,40,12,4,8000000,1411927,0,0,0,0
2810,3804481,tt2893490,movie,Manglehorn,Manglehorn,0,2014.0,97.0,Drama,40,4,4,4000000,143101,0,0,0,0
2811,3810736,tt2908446,movie,The Divergent Series: Insurgent,Insurgent,0,2015.0,119.0,"Action,Adventure,Sci-Fi",40,16,4,110000000,295238201,0,0,0,0
2812,3810898,tt2908856,movie,My Old Lady,My Old Lady,0,2014.0,107.0,"Comedy,Drama,Romance",37,4,4,5000000,4013786,0,0,0,0
2813,3811710,tt2910814,movie,The Signal,The Signal,0,2014.0,97.0,"Drama,Horror,Mystery",38,10,4,4050000,850801,0,0,0,0
2814,3811752,tt2910904,movie,The Dressmaker,The Dressmaker,0,2015.0,119.0,"Comedy,Drama",38,10,4,11930000,18340000,0,0,0,0
2815,3812071,tt2911666,movie,John Wick,John Wick,0,2014.0,101.0,"Action,Crime,Thriller",40,4,8,20000000,78739897,0,0,0,0
2816,3814858,tt2918436,movie,The Lazarus Effect,The Lazarus Effect,0,2015.0,83.0,"Horror,Mystery,Sci-Fi",40,8,4,3300000,64110728,0,0,0,0
2817,3816523,tt2922264,movie,Boy,Boy,0,2010.0,112.0,"Crime,Drama,Family",30,1,1,3,43,0,0,0,0
2818,3818197,tt2926198,movie,Enough,Enough,0,2013.0,96.0,"Drama,History",6,1,1,38000000,51801187,0,0,0,0
2819,3819704,tt2929652,movie,Road Games,Road Games,0,2015.0,95.0,"Drama,Horror,Mystery",39,4,4,1750000,100000,0,0,0,0
2820,3821259,tt2933544,movie,5 Flights Up,5 Flights Up,0,2014.0,88.0,"Comedy,Drama",36,6,4,6000000,1020921,0,0,0,0
2821,3821874,tt2935046,movie,The Chase,The Chase,0,2013.0,85.0,"Action,Drama,Music",6,2,2,26000000,8009329,0,0,0,0
2822,3823017,tt2937898,movie,A Most Violent Year,A Most Violent Year,0,2014.0,125.0,"Action,Crime,Drama",40,4,4,20000000,12007070,0,0,0,0
2823,3823447,tt2938956,movie,The Transporter Refueled,The Transporter Refueled,0,2015.0,96.0,"Action,Adventure,Thriller",40,16,4,25000000,72629670,0,0,0,0
2824,3823836,tt2939912,movie,Traffic,Traffic,0,2016.0,104.0,"Adventure,Drama,Thriller",40,20,4,48000000,207515725,0,0,0,0
2825,3826244,tt2945618,movie,Affliction,Affliction,0,2013.0,46.0,"Drama,Sci-Fi,Thriller",15,5,1,6000000,6330054,0,0,0,0
2826,3827599,tt2948840,movie,Life,Life,0,2015.0,111.0,"Biography,Drama",40,4,4,92000000,73345029,0,0,0,0
2827,3827905,tt2949588,movie,Focus,Focus,0,2014.0,87.0,Comedy,25,5,1,50100000,153962963,0,0,0,0
2828,3831167,tt2957466,movie,Femme Fatale,Femme Fatale,1,2007.0,126.0,Adult,36,0,4,35000000,16838910,0,0,0,0
2829,3834996,tt2967224,movie,Hot Pursuit,Hot Pursuit,0,2015.0,87.0,"Action,Comedy,Crime",40,8,4,35000000,55896060,0,0,0,0
2830,3838526,tt2975578,movie,The Purge: Anarchy,The Purge: Anarchy,0,2014.0,103.0,"Action,Adventure,Horror",40,4,4,9000000,108782847,0,0,0,0
2831,3839728,tt2978462,movie,Dolphin Tale 2,Dolphin Tale 2,0,2014.0,107.0,"Drama,Family",40,12,4,36000000,52424533,0,0,0,0
2832,3840547,tt2980516,movie,The Theory of Everything,The Theory of Everything,0,2014.0,123.0,"Biography,Drama,Romance",37,8,4,15000000,121201940,0,0,0,0
2833,3840578,tt2980592,movie,The Guest,The Guest,0,2014.0,100.0,"Action,Crime,Drama",38,3,4,5000000,2367161,0,0,0,0
2834,3840600,tt2980648,movie,The Hundred-Foot Journey,The Hundred-Foot Journey,0,2014.0,122.0,"Comedy,Drama",37,5,4,22000000,88880821,0,0,0,0
2835,3840624,tt2980706,movie,Planes: Fire & Rescue,Planes: Fire & Rescue,0,2014.0,83.0,"Adventure,Animation,Comedy",40,8,4,50000000,151165787,0,0,0,0
2836,3847896,tt2998154,movie,Possession,Possession,0,2013.0,82.0,Drama,29,4,4,25000000,10113733,0,0,0,0
2837,3848867,tt3000390,movie,Psycho,Psycho,0,2013.0,86.0,Thriller,37,12,2,60806948,69141130,0,0,0,0
2838,3851771,tt3007512,movie,The Water Diviner,The Water Diviner,0,2014.0,111.0,"Drama,History,War",40,8,4,22500000,15520023,0,0,0,0
2839,3854576,tt3014666,movie,Moms' Night Out,Moms' Night Out,0,2014.0,98.0,Comedy,40,8,8,5000000,10429707,0,0,0,0
2840,3855482,tt3016748,movie,Jacob's Ladder,Jacob's Ladder,0,2019.0,89.0,"Drama,Horror,Mystery",36,13,3,25000000,25965144,0,0,0,0
2841,3855679,tt3017234,movie,The Virus,Truth,0,2014.0,96.0,"Horror,Sci-Fi,Thriller",36,4,8,9600000,2541554,0,0,0,0
2842,3856054,tt3018070,movie,Stonewall,Stonewall,0,2015.0,129.0,"Drama,History",40,4,4,13500000,187674,0,0,0,0
2843,3857096,tt3020532,movie,Belle,Belle,0,2014.0,52.0,Drama,19,4,4,10900000,16505460,0,0,0,0
2844,3865525,tt3040964,movie,The Jungle Book,The Jungle Book,0,2016.0,106.0,"Adventure,Drama,Family",40,8,4,4000000,205843612,0,0,0,0
2845,3867442,tt3045616,movie,Mortdecai,Mortdecai,0,2015.0,107.0,"Action,Adventure,Comedy",36,4,4,60000000,30418560,0,0,0,0
2846,3873712,tt3059814,movie,Redemption,Redemption,0,2013.0,115.0,"Drama,Music,Thriller",25,4,4,20000000,8352885,0,0,0,0
2847,3874089,tt3060772,movie,Dragonfly,Dragonfly,0,2013.0,75.0,"Action,Adventure,Sci-Fi",12,5,4,60000000,52322400,0,0,0,0
2848,3878620,tt3072482,movie,Hardcore Henry,Hardcore Henry,0,2015.0,96.0,"Action,Adventure,Sci-Fi",40,8,4,10000000,14333790,0,0,0,0
2849,3880304,tt3076658,movie,Creed,Creed,0,2015.0,133.0,"Drama,Sport",40,12,4,35000000,137935567,0,0,0,0
2850,3880537,tt3077214,movie,Suffragette,Suffragette,0,2015.0,106.0,"Drama,History",40,4,4,14000000,16002420,0,0,0,0
2851,3881406,tt3079380,movie,Spy,Spy,0,2015.0,120.0,"Action,Comedy,Crime",40,4,4,65000000,235666219,0,0,0,0
2852,3881780,tt3080284,movie,Rocky,Rocky,0,2013.0,136.0,"Action,Comedy,Drama",34,0,4,1100000,117235147,0,0,0,0
2853,3885140,tt3088218,movie,Caligola,Caligola,0,2004.0,92.0,Drama,4,4,4,17500000,23438120,0,0,0,0
2854,3885281,tt3088580,movie,Phantom,Phantom,0,2013.0,76.0,Drama,7,2,2,10000000,1034589,0,0,0,0
2855,3889740,tt3099498,movie,Tusk,Tusk,0,2014.0,102.0,"Comedy,Drama,Horror",40,4,4,2800000,1826705,0,0,0,0
2856,3892830,tt3106750,movie,The Glass House,The Glass House,0,2014.0,95.0,"Drama,Thriller",24,4,4,30000000,23619609,0,0,0,0
2857,3893257,tt3107798,movie,Rambo,Rambo,0,2012.0,144.0,"Comedy,Drama,Thriller",34,0,5,50000000,113244290,0,0,0,0
2858,3894735,tt3111306,movie,Bad Company,Bad Company,0,2018.0,90.0,Action,32,4,4,70000000,65977295,0,0,0,0
2859,3900660,tt3125324,movie,Beyond the Lights,Beyond the Lights,0,2014.0,116.0,"Drama,Music,Romance",40,4,4,7000000,14618727,0,0,0,0
2860,3902992,tt3130598,movie,For Love or Money,For Love or Money,0,2014.0,80.0,Comedy,40,4,4,30000000,11146270,0,0,0,0
2861,3905379,tt3136112,movie,Shelter,Shelter,0,2014.0,105.0,Drama,39,4,4,22000000,851517,0,0,0,0
2862,3911218,tt3149900,movie,The Hunted,The Hunted,0,2013.0,89.0,"Horror,Mystery,Thriller",36,4,4,55000000,34234008,0,0,0,0
2863,3912442,tt3152624,movie,Trainwreck,Trainwreck,0,2015.0,125.0,"Comedy,Drama,Romance",40,4,4,35000000,140795793,0,0,0,0
2864,3917389,tt3164256,movie,Rock the Kasbah,Rock the Kasbah,0,2015.0,106.0,"Comedy,Music,War",40,4,4,15000000,3020664,0,0,0,0
2865,3920182,tt3170832,movie,Room,Room,0,2015.0,118.0,"Drama,Thriller",40,4,4,6000000,35401758,0,0,0,0
2866,3920911,tt3172532,movie,The Diary of a Teenage Girl,The Diary of a Teenage Girl,0,2015.0,102.0,"Comedy,Drama,Romance",37,5,4,2000000,1477002,0,0,0,0
2867,3922971,tt3177316,movie,Honeymoon,Honeymoon,0,2014.0,87.0,"Horror,Mystery,Thriller",36,7,4,1000000,9318,0,0,0,0
2868,3924905,tt3181822,movie,The Boy Next Door,The Boy Next Door,0,2015.0,91.0,"Horror,Thriller",39,4,4,4000000,50163103,0,0,0,0
2869,3926114,tt3184798,movie,Brooklyn,Brooklyn,0,2014.0,83.0,"Drama,Music,Musical",32,4,4,11000000,62076141,0,0,0,0
2870,3930986,tt3195644,movie,Insidious: Chapter 3,Insidious: Chapter 3,0,2015.0,97.0,"Horror,Mystery,Thriller",40,4,4,10000000,104303851,0,0,0,0
2871,3934365,tt3203364,movie,The Contract,The Contract,0,2016.0,100.0,"Action,Comedy,Crime",35,5,4,25000000,5549200,0,0,0,0
2872,3934469,tt3203606,movie,Trumbo,Trumbo,0,2015.0,124.0,"Biography,Drama",37,5,4,15000000,8235661,0,0,0,0
2873,3937458,tt3210686,movie,Son of God,Son of God,0,2014.0,138.0,"Biography,Drama,History",40,16,4,22000000,67800064,0,0,0,0
2874,3941884,tt3220890,movie,Always,Always,0,2015.0,99.0,"Drama,Romance",35,8,4,31000000,74134790,0,0,0,0
2875,3942692,tt3222720,movie,Timeline,Timeline,0,2014.0,135.0,"Drama,Romance",28,0,4,80000000,19480739,0,0,0,0
2876,3947375,tt3233610,movie,Road Trip,Road Trip,0,2013.0,90.0,Horror,23,4,8,16000000,119754278,0,0,0,0
2877,3948396,tt3235888,movie,It Follows,It Follows,0,2014.0,100.0,"Horror,Mystery,Thriller",40,4,4,2000000,13500000,0,0,0,0
2878,3951818,tt3243888,movie,Intermission,Intermission,0,2013.0,115.0,"Comedy,Drama",33,8,4,5000000,4856298,0,0,0,0
2879,3957629,tt3257168,movie,Shorts,Shorts,0,2013.0,95.0,Drama,38,0,20,40000000,28972508,0,0,0,0
2880,3960799,tt3264438,movie,She's the One,She's the One,0,2013.0,110.0,"Drama,Romance",40,16,4,3500000,9482579,0,0,0,0
2881,3961385,tt3265782,movie,Hamlet,Hamlet,0,2015.0,75.0,Drama,29,6,8,2000000,22279200,0,0,0,0
2882,3962614,tt3268668,movie,Captive,Captive,0,2015.0,97.0,"Action,Crime,Drama",36,12,4,2000000,2801508,0,0,0,0
2883,3966383,tt3276924,movie,Heist,Heist,0,2015.0,93.0,"Action,Crime,Drama",39,7,4,43900000,50136,0,0,0,0
2884,3967410,tt3279418,movie,Redemption,Redemption,0,2013.0,106.0,"Drama,Mystery,Thriller",21,4,4,20000000,8352885,0,0,0,0
2885,3968541,tt3282076,movie,Domino,Domino,0,2019.0,89.0,"Action,Crime,Thriller",39,4,4,50000000,22944502,0,0,0,0
2886,3974880,tt3296724,movie,The Covenant,The Covenant,0,2013.0,99.0,Musical,6,2,2,20000000,37597471,0,0,0,0
2887,3975014,tt3297060,movie,Blind Date,Blind Date,0,2013.0,60.0,"Crime,Drama",25,4,4,18000000,39321715,0,0,0,0
2888,3976331,tt3300078,movie,The Revenant,The Revenant,0,2012.0,80.0,Horror,23,12,4,135000000,532950503,0,0,0,0
2889,3983638,tt3316948,movie,American Ultra,American Ultra,0,2015.0,96.0,"Action,Comedy",40,4,4,28000000,28208085,0,0,0,0
2890,3983643,tt3316960,movie,Still Alice,Still Alice,0,2014.0,101.0,Drama,37,9,8,5000000,41797583,0,0,0,0
2891,3984566,tt3319070,movie,Emma,Emma,0,2016.0,70.0,Thriller,37,5,1,6000000,22231658,0,0,0,0
2892,3985958,tt3322364,movie,Concussion,Concussion,0,2015.0,123.0,"Biography,Drama,Sport",39,7,4,35000000,48623572,0,0,0,0
2893,3986200,tt3322940,movie,Annabelle,Annabelle,0,2014.0,99.0,"Horror,Mystery,Thriller",40,4,4,6500000,255273813,0,0,0,0
2894,3988123,tt3327426,movie,War of the Worlds,War of the Worlds,0,2013.0,50.0,Sci-Fi,27,6,2,132000000,591739379,0,0,0,0
2895,3990103,tt3332064,movie,Pan,Pan,0,2015.0,111.0,"Adventure,Comedy,Family",40,8,4,150000000,128388320,0,0,0,0
2896,3993263,tt3339270,movie,Blind Date,Blind Date,0,2014.0,61.0,Horror,18,4,4,18000000,39321715,0,0,0,0
2897,4006508,tt3369806,movie,Max,Max,0,2015.0,111.0,"Adventure,Drama,Family",40,8,4,31000000,43967255,0,0,0,0
2898,4011425,tt3381068,movie,Gnome Alone,Legend,0,2015.0,94.0,Horror,40,12,8,50000000,58475106,0,0,0,0
2899,4011682,tt3381610,movie,Breakdown,Breakdown,0,2016.0,110.0,"Action,Crime,Drama",40,4,4,36000000,50159144,0,0,0,0
2900,4016818,tt3393372,movie,Night of the Living Dead,Night of the Living Dead,0,2014.0,79.0,Horror,38,4,4,4314000,5835247,0,0,0,0
2901,4018755,tt3397884,movie,Sicario,Sicario,0,2015.0,121.0,"Action,Crime,Drama",40,4,4,30000000,84025816,0,0,0,0
2902,4024527,tt3411420,movie,Tommy,Tommy,0,2014.0,92.0,"Crime,Drama,Mystery",38,2,4,5000000,34251525,0,0,0,0
2903,4033335,tt3431016,movie,The Messenger,The Messenger,0,2015.0,101.0,"Drama,Mystery,Thriller",40,4,4,6500000,1521261,0,0,0,0
2904,4034249,tt3433074,movie,D' Mrs. Brown's Boys Movie,Mrs. Brown's Boys D'Movie,0,2014.0,94.0,Comedy,40,4,4,5900000,23000000,0,0,0,0
2905,4037209,tt3439758,movie,The Kid,The Kid,0,2015.0,49.0,"Comedy,Drama,Family",21,4,4,65000000,69700000,0,0,0,0
2906,4038196,tt3442006,movie,Cake,Cake,0,2014.0,102.0,Drama,40,4,4,7000000,2360281,0,0,0,0
2907,4041994,tt3450650,movie,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,0,2015.0,94.0,"Action,Comedy,Crime",40,8,4,30000000,107597242,0,0,0,0
2908,4045956,tt3460252,movie,The Hateful Eight,The Hateful Eight,0,2015.0,168.0,"Crime,Drama,Mystery",40,4,4,44000000,155760117,0,0,0,0
2909,4047943,tt3464902,movie,The Lobster,The Lobster,0,2015.0,119.0,"Comedy,Drama,Romance",40,8,4,4000000,9064511,0,0,0,0
2910,4049755,tt3469244,movie,Phantom,Phantom,0,2015.0,136.0,"Action,Drama,Thriller",40,16,4,10000000,1034589,0,0,0,0
2911,4050026,tt3469918,movie,Jack,Jack,0,2014.0,103.0,Drama,39,8,4,45000000,58620973,0,0,0,0
2912,4058074,tt3488710,movie,The Walk,The Walk,0,2015.0,123.0,"Adventure,Biography,Drama",40,12,4,35000000,61181942,0,0,0,0
2913,4070729,tt3518372,movie,Earth,Earth,0,2015.0,60.0,Sci-Fi,21,12,4,15000000,109000000,0,0,0,0
2914,4075677,tt3530002,movie,The Night Before,The Night Before,0,2015.0,101.0,"Comedy,Fantasy",40,16,4,25000000,52395996,0,0,0,0
2915,4077408,tt3534078,movie,The Three Musketeers,The Three Musketeers,0,2008.0,77.0,"Adventure,Animation,Family",31,8,5,105000000,186173329,0,0,0,0
2916,4086504,tt3555036,movie,Legend,Legend,0,2014.0,168.0,"Action,Drama",40,8,4,50000000,58475106,0,0,0,0
2917,4089688,tt3562286,movie,The Arrival,The Arrival,0,2014.0,45.0,Sci-Fi,25,4,4,25000000,14048372,0,0,0,0
2918,4091813,tt3567288,movie,The Visit,The Visit,0,2015.0,94.0,"Horror,Mystery,Thriller",40,4,4,5000000,98450062,0,0,0,0
2919,4092616,tt3569230,movie,Legend,Legend,0,2015.0,132.0,"Biography,Crime,Drama",40,8,4,50000000,58475106,0,0,0,0
2920,4094299,tt3573138,movie,Candyman,Candyman,0,2013.0,103.0,"Action,Mystery",14,4,4,6000000,25792310,0,0,0,0
2921,4095013,tt3574966,movie,Stay,Stay,0,2018.0,99.0,"Crime,Drama,Romance",25,4,4,50000000,8342132,0,0,0,0
2922,4097933,tt3582040,movie,Boomerang,Boomerang,0,2015.0,101.0,"Drama,Romance",40,12,4,40000000,70100000,0,0,0,0
2923,4100510,tt3588082,movie,Steel,Steel,0,2015.0,108.0,"Drama,Mystery,Romance",38,8,4,16000000,1686429,0,0,0,0
2924,4101952,tt3591580,movie,Emma,Emma,0,2014.0,61.0,"Comedy,Drama,Romance",33,4,4,6000000,22231658,0,0,0,0
2925,4106710,tt3602660,movie,Last Night,Last Night,0,2014.0,93.0,"Comedy,Drama,Romance",24,4,4,7000000,7644937,0,0,0,0
2926,4107867,tt3605418,movie,Knock Knock,Knock Knock,0,2015.0,99.0,"Drama,Thriller",36,16,4,2500000,5214043,0,0,0,0
2927,4110403,tt3611318,movie,Trapped,Trapped,0,2015.0,56.0,"Drama,Mystery,Thriller",21,2,2,30000000,6916869,0,0,0,0
2928,4110793,tt3612126,movie,The Grudge,The Grudge,0,2020.0,94.0,"Horror,Mystery",38,12,4,10000000,183474602,0,0,0,0
2929,4110984,tt3612616,movie,Mommy,Mommy,0,2014.0,139.0,Drama,36,4,4,4900000,3494070,0,0,0,0
2930,4111025,tt3612704,movie,Blind Date,Blind Date,0,2014.0,49.0,Comedy,21,4,4,18000000,39321715,0,0,0,0
2931,4111819,tt3614530,movie,Jem and the Holograms,Jem and the Holograms,0,2015.0,118.0,"Adventure,Drama,Family",40,4,4,5000000,2333684,0,0,0,0
2932,4115390,tt3622592,movie,Paper Towns,Paper Towns,0,2015.0,109.0,"Comedy,Drama,Mystery",40,12,4,12000000,85512300,0,0,0,0
2933,4115869,tt3623726,movie,Ricki and the Flash,Ricki and the Flash,0,2015.0,101.0,"Comedy,Drama,Music",40,4,4,18000000,41325328,0,0,0,0
2934,4125496,tt3645784,movie,Cinderella,Cinderella,0,2013.0,120.0,Music,20,0,4,95000000,542351353,0,0,0,0
2935,4131396,tt3659388,movie,The Martian,The Martian,0,2015.0,144.0,"Adventure,Drama,Sci-Fi",40,8,4,108000000,595380321,0,0,0,0
2936,4131668,tt3660078,movie,Taxi,Taxi,0,2015.0,94.0,"Comedy,Drama,Romance",33,4,4,25000000,36609966,0,0,0,0
2937,4134858,tt3667264,movie,Closer,Closer,0,2015.0,87.0,Drama,37,9,4,27000000,115505027,0,0,0,0
2938,4136415,tt3671042,movie,Turbulence,Turbulence,0,2014.0,90.0,Drama,19,3,3,55000000,11466088,0,0,0,0
2939,4141511,tt3682448,movie,Bridge of Spies,Bridge of Spies,0,2015.0,142.0,"Drama,History,Thriller",40,12,4,40000000,162610473,0,0,0,0
2940,4152198,tt3707106,movie,By the Sea,By the Sea,0,2015.0,122.0,"Drama,Romance",36,4,4,10000000,3334927,0,0,0,0
2941,4154922,tt3713166,movie,Unfriended,Unfriended,0,2014.0,83.0,"Horror,Mystery,Thriller",39,4,4,1000000,62882090,0,0,0,0
2942,4155841,tt3715320,movie,Irrational Man,Irrational Man,0,2015.0,95.0,"Comedy,Drama,Romance",40,4,4,11000000,27391084,0,0,0,0
2943,4158681,tt3722070,movie,The Lady in the Van,The Lady in the Van,0,2015.0,104.0,"Biography,Comedy,Drama",38,4,4,6000000,41387687,0,0,0,0
2944,4167527,tt3742100,movie,Life,Life,0,2007.0,82.0,"Drama,Fantasy,Romance",18,4,4,92000000,73345029,0,0,0,0
2945,4169625,tt3746918,movie,The Losers,The Losers,0,2013.0,112.0,Drama,35,7,4,25000000,23580000,0,0,0,0
2946,4169917,tt3747550,movie,24 Hours to Die,Captive,0,2016.0,84.0,"Drama,Horror,Sci-Fi",23,4,4,2000000,2801508,0,0,0,0
2947,4170965,tt3749926,movie,Bug,Bug,0,2017.0,95.0,"Drama,Mystery,Thriller",38,3,3,4000000,8059140,0,0,0,0
2948,4177102,tt3763866,movie,Zoom,Zoom,0,2015.0,96.0,"Animation,Comedy,Drama",40,8,4,35000000,12506188,0,0,0,0
2949,4178271,tt3766394,movie,"Hello, My Name Is Doris","Hello, My Name Is Doris",0,2015.0,90.0,"Comedy,Drama,Romance",39,8,4,1000000,14444999,0,0,0,0
2950,4181761,tt3774694,movie,Love,Love,0,2015.0,135.0,"Drama,Romance",35,4,4,3500000,695269,0,0,0,0
2951,4187414,tt3787590,movie,We Are Your Friends,We Are Your Friends,0,2015.0,96.0,"Drama,Music,Romance",39,11,4,6000000,11122090,0,0,0,0
2952,4193973,tt3802576,movie,Brothers,Brothers,0,2015.0,156.0,"Action,Drama,Sport",40,27,4,26000000,43318349,0,0,0,0
2953,4204238,tt3825220,movie,War of the Worlds,War of the Worlds,0,2014.0,7.0,Thriller,5,4,4,132000000,591739379,0,0,0,0
2954,4205846,tt3828858,movie,Lost & Found,Lost & Found,0,2016.0,90.0,"Adventure,Family,Mystery",40,8,4,1,100,0,0,0,0
2955,4207257,tt3832096,movie,Cabin Fever,Cabin Fever,0,2016.0,99.0,"Horror,Sci-Fi,Thriller",38,8,4,1500000,30553394,0,0,0,0
2956,4207614,tt3832914,movie,War Room,War Room,0,2015.0,120.0,Drama,38,8,4,3000000,67790117,0,0,0,0
2957,4209450,tt3837024,movie,Aliens,Aliens,0,2014.0,88.0,"Comedy,Mystery,Sci-Fi",5,1,1,18500000,131060248,0,0,0,0
2958,4211171,tt3840898,movie,The Tempest,The Tempest,0,2014.0,169.0,"Comedy,Drama",40,4,8,20000000,346594,0,0,0,0
2959,4212128,tt3843072,movie,Mama,Mama,0,2011.0,110.0,Drama,39,7,4,15000000,146497771,0,0,0,0
2960,4215241,tt3850214,movie,Dope,Dope,0,2015.0,103.0,"Comedy,Crime,Drama",40,4,4,700000,17986781,0,0,0,0
2961,4215418,tt3850590,movie,Krampus,Krampus,0,2015.0,98.0,"Comedy,Drama,Fantasy",38,12,4,15000000,61548707,0,0,0,0
2962,4219189,tt3859076,movie,Truth,Truth,0,2015.0,125.0,"Biography,Drama,History",40,8,4,9600000,2541554,0,0,0,0
2963,4220849,tt3862750,movie,The Perfect Guy,The Perfect Guy,0,2015.0,100.0,"Crime,Drama,Horror",39,8,3,12000000,60273173,0,0,0,0
2964,4229809,tt3882558,movie,Blood Ties,Blood Ties,0,2017.0,120.0,Action,14,5,4,25500000,2415472,0,0,0,0
2965,4242098,tt3910736,movie,Gun Shy,Gun Shy,0,2017.0,92.0,"Action,Adventure,Comedy",40,8,4,10000000,1631839,0,0,0,0
2966,4262085,tt3954422,movie,Crossing Over,Crossing Over,0,2017.0,80.0,Comedy,35,28,4,25000000,1037335,0,0,0,0
2967,4265586,tt3962300,movie,Scream,Scream,0,2007.0,92.0,Horror,4,0,2,14000000,173046663,0,0,0,0
2968,4266271,tt3963812,movie,Dragonfly,Dragonfly,0,2016.0,76.0,Drama,27,4,8,60000000,52322400,0,0,0,0
2969,4276221,tt3985956,movie,Hercules,Hercules,0,2014.0,112.0,Comedy,40,4,8,185000000,506788295,0,0,0,0
2970,4293783,tt4024312,movie,Cursed,Cursed,0,2016.0,81.0,Comedy,22,1,1,35000000,19294901,0,0,0,0
2971,4294441,tt4025788,movie,Paranoia,Paranoia,0,2014.0,85.0,"Horror,Mystery,Thriller",2,1,1,35000000,13785015,0,0,0,0
2972,4298968,tt4035840,movie,Project X,Project X,0,2003.0,70.0,Drama,21,0,4,30000000,118532286,0,0,0,0
2973,4299317,tt4036590,movie,Speed,Speed,0,2015.0,108.0,Drama,22,0,4,30000000,350448145,0,0,0,0
2974,4303882,tt4046784,movie,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,0,2015.0,131.0,"Action,Adventure,Sci-Fi",40,8,4,61000000,311256926,0,0,0,0
2975,4304346,tt4047846,movie,Home,Home,0,2016.0,103.0,Drama,32,8,4,135000000,368871007,0,0,0,0
2976,4306599,tt4052786,movie,Hamlet,Hamlet,0,2014.0,90.0,Drama,31,8,4,2000000,22279200,0,0,0,0
2977,4314660,tt4071086,movie,Wild,Wild,0,2016.0,97.0,Drama,30,4,4,15000000,52501541,0,0,0,0
2978,4321298,tt4086032,movie,Frankenstein,Frankenstein,0,2015.0,89.0,"Horror,Sci-Fi,Thriller",40,8,4,45000000,112006296,0,0,0,0
2979,4324875,tt4093816,movie,The Return,The Return,0,2015.0,92.0,"Crime,Mystery,Thriller",28,2,2,15000000,11992014,0,0,0,0
2980,4330110,tt4105212,movie,Life,Life,0,2014.0,90.0,Drama,14,4,4,92000000,73345029,0,0,0,0
2981,4337102,tt4121152,movie,The Divide,The Divide,0,2018.0,104.0,Western,28,1,4,3000000,22000,0,0,0,0
2982,4347734,tt4145324,movie,Bound,Bound,0,2015.0,91.0,"Drama,Thriller",40,8,4,4500000,7011317,0,0,0,0
2983,4352103,tt4155318,movie,The Family,The Family,0,2013.0,152.0,"Comedy,Crime,Drama",20,4,4,30000000,36894225,0,0,0,0
2984,4354565,tt4161036,movie,Pulse,Pulse,0,2017.0,84.0,"Drama,Fantasy,Sci-Fi",24,4,4,38000000,29907685,0,0,0,0
2985,4358195,tt4169300,movie,Shattered Glass,Shattered Glass,0,2014.0,94.0,Drama,24,4,6,6000000,2,0,0,0,0
2986,4362016,tt4178092,movie,The Gift,The Gift,0,2015.0,108.0,"Drama,Mystery,Thriller",38,4,4,15000000,70987295,0,0,0,0
2987,4370804,tt4197632,movie,Hamlet,Hamlet,0,2015.0,184.0,Drama,38,4,6,2000000,22279200,0,0,0,0
2988,4374258,tt4205128,movie,Staying Alive,Staying Alive,0,2015.0,83.0,Comedy,40,4,4,22000000,64892670,0,0,0,0
2989,4382230,tt4222674,movie,Whisper,Whisper,0,2015.0,83.0,"Drama,Mystery",11,5,4,12000000,5285197,0,0,0,0
2990,4383107,tt4224638,movie,Before Sunrise,Before Sunrise,0,2014.0,70.0,Drama,24,3,3,2500000,5535405,0,0,0,0
2991,4387993,tt4236994,movie,Frenzy,Frenzy,0,2015.0,90.0,Thriller,32,4,4,3500000,12600000,0,0,0,0
2992,4403262,tt4270516,movie,Grandma,Grandma,0,2015.0,79.0,"Comedy,Drama",40,4,4,600000,7087452,0,0,0,0
2993,4404473,tt4273106,movie,The Master,The Master,0,2014.0,86.0,"Action,History",18,4,2,32000000,28258060,0,0,0,0
2994,4433610,tt4337690,movie,90 Minutes in Heaven,90 Minutes in Heaven,0,2015.0,121.0,Drama,38,10,4,5000000,4842699,0,0,0,0
2995,4434255,tt4339118,movie,On the Road,On the Road,0,2014.0,89.0,Drama,17,0,1,25000000,8784318,0,0,0,0
2996,4441594,tt4354930,movie,Creed,Creed,0,2016.0,80.0,"Crime,Drama",18,3,3,35000000,137935567,0,0,0,0
2997,4443644,tt4359416,movie,Taxi,Taxi,0,2015.0,82.0,"Comedy,Drama",4,4,4,25000000,36609966,0,0,0,0
